ID,Study_ID,Author,Affiliation ID,Affiliation,City,Country
359,88,Cornu J.F.,60273689,Institut de Recherche en Sciences de la Santé,Ouagadougou,Burkina Faso
360,88,Salem G.,60072108,Institut de recherche pour le developpement Ouagadougou,Ouagadougou,Burkina Faso
361,88,Petersen P.E.,60072108,Institut de recherche pour le developpement Ouagadougou,Ouagadougou,Burkina Faso
362,89,Perrie H.,60079992,University of the Witwatersrand Faculty of Health Sciences,Johannesburg,South Africa
363,89,Scribante J.,60079992,University of the Witwatersrand Faculty of Health Sciences,Johannesburg,South Africa
364,89,Windsor S.,60079992,University of the Witwatersrand Faculty of Health Sciences,Johannesburg,South Africa
365,90,Adedapo H.A.,60018680,"University College Hospital, Ibadan",Ibadan,Nigeria
366,90,Lawal A.O.,60018680,"University College Hospital, Ibadan",Ibadan,Nigeria
367,90,Adisa A.O.,60018680,"University College Hospital, Ibadan",Ibadan,Nigeria
368,90,Adeyemi B.F.,60018680,"University College Hospital, Ibadan",Ibadan,Nigeria
369,91,Butt F.,60048717,University of Nairobi,Nairobi,Kenya
370,91,Ogeng'O J.,60048717,University of Nairobi,Nairobi,Kenya
371,91,Bahra J.,60048717,University of Nairobi,Nairobi,Kenya
372,91,Chindia M.,60048717,University of Nairobi,Nairobi,Kenya
373,92,Bhayat A.,60016218,"University of the Witwatersrand, Johannesburg",Johannesburg,South Africa
374,92,Vergotine G.,60016218,"University of the Witwatersrand, Johannesburg",Johannesburg,South Africa
375,92,Yengopal V.,60016218,"University of the Witwatersrand, Johannesburg",Johannesburg,South Africa
376,92,Rudolph M.J.,60016218,"University of the Witwatersrand, Johannesburg",Johannesburg,South Africa
377,93,Owino R.O.,60048717,University of Nairobi,Nairobi,Kenya
378,93,Masiga M.A.,60048717,University of Nairobi,Nairobi,Kenya
379,93,Ng′Ang′A P.M.,60048717,University of Nairobi,Nairobi,Kenya
380,94,Adenekan A.,60011031,Obafemi Awolowo University,Ife,Nigeria
381,94,Faponle A.,60011031,Obafemi Awolowo University,Ife,Nigeria
382,94,Oginni F.,60011031,Obafemi Awolowo University,Ife,Nigeria
383,95,Akpata E.,60038812,Kuwait University,Kuwait City,Kuwait
384,95,Otoh E.,112635058,Regional Centre for Oral Health Research and Training Initiatives,Jos,Nigeria
385,95,Enwonwu C.,60020304,"University of Maryland, College Park",College Park,United States
386,95,Adeleke O.,112635058,Regional Centre for Oral Health Research and Training Initiatives,Jos,Nigeria
387,95,Joshipura K.,60071503,Universidad de Puerto Rico,San Juan,Puerto Rico
388,96,Ashiwaju M.,100785306,Massey Street Children's Hospital,Lagos,Nigeria
389,96,Folayan M.,60011031,Obafemi Awolowo University,Ife,Nigeria
390,96,Sote E.,60199625,Lagos University Teaching Hospital,Lagos,Nigeria
391,96,Isikwe M.,60199625,Lagos University Teaching Hospital,Lagos,Nigeria
392,97,Kamulegeya A.,60196602,Makerere University College of Health Sciences,Kampala,Uganda
393,97,Lakor F.,60071696,Mulago Hospital,Kampala,Uganda
394,98,Oderinu O.H.,60006448,University of Lagos,Lagos,Nigeria
395,99,Arotiba J.,60006270,University of Ibadan,Ibadan,Nigeria
396,100,Åstrøm A.N.,60080175,"University of Bergen, Faculty of Dentistry",Bergen,Norway
397,100,Mbawalla H.,60029622,Universitetet i Bergen,Bergen,Norway
398,101,Mamabolo M.,60017614,University of Limpopo,Sovenga,South Africa
399,101,Noffke C.,60017614,University of Limpopo,Sovenga,South Africa
400,101,Raubenheimer E.,60017614,University of Limpopo,Sovenga,South Africa
401,102,Agbor M.,112025237,Nkwen Baptist Health Centre,N/A,Cameroon
402,102,Azodo C.,60017980,University of Benin,Benin,Nigeria
403,103,Siziya S.,60072796,University of Zambia,Lusaka,Zambia
404,103,Muula A.,60072660,University of Malawi,Zomba,Malawi
405,103,Rudatsikira E.,60122488,College of Health Sciences,Norfolk,United States
406,104,Adimorah G.,106216222,University of,Edinburgh,South Africa
407,104,Ubesie A.,106216222,University of,Edinburgh,South Africa
408,104,Chinawa J.,106216222,University of,Edinburgh,South Africa
409,105,Omoregie F.O.,60017980,University of Benin,Benin,Nigeria
410,105,Ojo M.A.,60017980,University of Benin,Benin,Nigeria
411,105,Saheeb B.D.O.,60017980,University of Benin,Benin,Nigeria
412,105,Odukoya O.,60199625,Lagos University Teaching Hospital,Lagos,Nigeria
413,106,Adeniyi A.,60026284,Lagos State University Teaching Hospital,Lagos,Nigeria
414,106,Ola B.,60025593,Lagos State University,Lagos,Nigeria
415,106,Edeh C.,60026284,Lagos State University Teaching Hospital,Lagos,Nigeria
416,106,Ogunbanjo B.,60026284,Lagos State University Teaching Hospital,Lagos,Nigeria
417,106,Adewuya A.,60025593,Lagos State University,Lagos,Nigeria
418,107,Ogundele B.O.,60006270,University of Ibadan,Ibadan,Nigeria
419,107,Ogunsile S.E.,60006270,University of Ibadan,Ibadan,Nigeria
420,108,Chalya P.,60071570,Catholic University of Health and Allied Sciences,Mwanza,Tanzania
421,108,Mchembe M.,60091726,Muhimbili University of Health and Allied Sciences,Dar Es Salaam,Tanzania
422,108,Mabula J.,60071570,Catholic University of Health and Allied Sciences,Mwanza,Tanzania
423,108,Kanumba E.,60071570,Catholic University of Health and Allied Sciences,Mwanza,Tanzania
424,108,Gilyoma J.,60071570,Catholic University of Health and Allied Sciences,Mwanza,Tanzania
425,109,Diouf J.S.,60071541,Universite Cheikh Anta Diop Faculte de Medecine et de Pharmacie,Dakar,Senegal
426,109,Badiane A.,60104665,Université de Lille,Lille,France
427,109,Ngom P.I.,60071541,Universite Cheikh Anta Diop Faculte de Medecine et de Pharmacie,Dakar,Senegal
428,109,Diop-Ba K.,60071541,Universite Cheikh Anta Diop Faculte de Medecine et de Pharmacie,Dakar,Senegal
429,109,Diagne F.,60071541,Universite Cheikh Anta Diop Faculte de Medecine et de Pharmacie,Dakar,Senegal
430,109,Crocquet M.,60071541,Universite Cheikh Anta Diop Faculte de Medecine et de Pharmacie,Dakar,Senegal
431,109,Danguy M.,60104665,Université de Lille,Lille,France
432,110,Utomi I.L.,60024019,"College of Medicine, University of Lagos",Lagos,Nigeria
433,112,Butali A.,60024324,University of Iowa,Iowa City,United States
434,113,Pengpid S.,60017614,University of Limpopo,Sovenga,South Africa
435,113,Peltzer K.,60017614,University of Limpopo,Sovenga,South Africa
436,114,Adeyemo W.L.,60006448,University of Lagos,Lagos,Nigeria
437,114,Oderinu O.H.,60006448,University of Lagos,Lagos,Nigeria
438,114,Olojede A.C.O.,106560530,Lagos State Polytechnic,Lagos,Nigeria
439,114,Ayodele A.O.S.,60006448,University of Lagos,Lagos,Nigeria
440,114,Fashina A.A.,60006448,University of Lagos,Lagos,Nigeria
441,115,Huijing M.A.,60006027,Universitair Medisch Centrum Groningen,Groningen,Netherlands
442,115,Marck K.W.,100923578,Dutch Noma Foundation,Goutum,Netherlands
443,115,Combes J.,60028760,Royal Surrey County Hospital,Guildford,United Kingdom
444,115,Mizen K.D.,60022613,The Mid Yorkshire Hospitals NHS Trust,Wakefield,United Kingdom
445,115,Fourie L.R.,100835794,Methley Park Hospital,Leeds,United Kingdom
446,115,Demisse Y.,100314261,Yekatit 12 Hospital,Addis Ababa,Ethiopia
447,115,Befikadu S.,100314261,Yekatit 12 Hospital,Addis Ababa,Ethiopia
448,115,McGurk M.,60009797,Guy's Hospital,London,United Kingdom
449,116,Bello S.A.,100570065,State House Clinic,Abuja,Nigeria
450,116,Olaitan A.A.,60008156,"National Hospital, Abuja",Abuja,Nigeria
451,116,Ladeinde A.L.,60199625,Lagos University Teaching Hospital,Lagos,Nigeria
452,117,Taiwo O.O.,100373747,Regional Centre for Oral Health Research and Training Initiatives (RCORTI) for Africa,Jos,Nigeria
453,117,Jalo H.P.,100373747,Regional Centre for Oral Health Research and Training Initiatives (RCORTI) for Africa,Jos,Nigeria
454,118,Agbor A.,60031569,University of the Western Cape,Bellville,South Africa
455,118,Naidoo S.,60031569,University of the Western Cape,Bellville,South Africa
456,118,Mbia A.,109993973,Regional Hospital,Bafoussam,Cameroon
457,119,Mbawalla H.,60029622,Universitetet i Bergen,Bergen,Norway
458,119,Mtaya M.,60029622,Universitetet i Bergen,Bergen,Norway
459,119,Masalu J.,60091726,Muhimbili University of Health and Allied Sciences,Dar Es Salaam,Tanzania
460,119,Brudvik P.,60091726,Muhimbili University of Health and Allied Sciences,Dar Es Salaam,Tanzania
461,119,Astrom A.,60091726,Muhimbili University of Health and Allied Sciences,Dar Es Salaam,Tanzania
462,120,Adisa A.,60018680,"University College Hospital, Ibadan",Ibadan,Nigeria
463,120,Adeyemi B.,60018680,"University College Hospital, Ibadan",Ibadan,Nigeria
464,120,Oluwasola A.,60018680,"University College Hospital, Ibadan",Ibadan,Nigeria
465,120,Kolude B.,60018680,"University College Hospital, Ibadan",Ibadan,Nigeria
466,120,Akang E.,60018680,"University College Hospital, Ibadan",Ibadan,Nigeria
467,120,Lawoyin J.,60018680,"University College Hospital, Ibadan",Ibadan,Nigeria
468,121,Kolawole K.,60011031,Obafemi Awolowo University,Ife,Nigeria
469,121,Oziegbe E.,60011031,Obafemi Awolowo University,Ife,Nigeria
470,121,Bamise C.,60011031,Obafemi Awolowo University,Ife,Nigeria
471,122,Adeyemo W.L.,60024019,"College of Medicine, University of Lagos",Lagos,Nigeria
472,122,Fajolu I.B.,60024019,"College of Medicine, University of Lagos",Lagos,Nigeria
473,122,Temiye E.O.,60024019,"College of Medicine, University of Lagos",Lagos,Nigeria
474,122,Adeyemi M.O.,60199625,Lagos University Teaching Hospital,Lagos,Nigeria
475,122,Adepoju A.A.,60199625,Lagos University Teaching Hospital,Lagos,Nigeria
476,123,Bello S.A.,100570065,State House Clinic,Abuja,Nigeria
477,123,Adeyemo W.L.,60199625,Lagos University Teaching Hospital,Lagos,Nigeria
478,123,Bamgbose B.O.,60002960,UNMC College of Dentistry,Lincoln,United States
479,123,Obi E.V.,100570065,State House Clinic,Abuja,Nigeria
480,123,Adeyinka A.A.,100570065,State House Clinic,Abuja,Nigeria
481,124,Bassey G.,60021765,University of Calabar,Calabar,Nigeria
482,125,Uguru C.,60025390,University of Nigeria,Naukka,Nigeria
483,126,Eigbobo J.O.,60006448,University of Lagos,Lagos,Nigeria
484,127,Jordan R.,60022113,Universität Witten/Herdecke,Witten,Germany
485,127,Hetzel P.,60022113,Universität Witten/Herdecke,Witten,Germany
486,127,Franke M.,60022113,Universität Witten/Herdecke,Witten,Germany
487,127,Markovic L.,60022113,Universität Witten/Herdecke,Witten,Germany
488,127,Gaengler P.,60022113,Universität Witten/Herdecke,Witten,Germany
489,127,Zimmer S.,60022113,Universität Witten/Herdecke,Witten,Germany
490,128,Vered Y.,60007903,Hebrew University of Jerusalem,Jerusalem,Israel
491,128,Soskolne V.,60002765,Bar-Ilan University,Ramat Gan,Israel
492,128,Zini A.,60007903,Hebrew University of Jerusalem,Jerusalem,Israel
493,128,Livny A.,60007903,Hebrew University of Jerusalem,Jerusalem,Israel
494,128,Sgan-Cohen H.D.,60007903,Hebrew University of Jerusalem,Jerusalem,Israel
495,129,Kemoli A.,60048717,University of Nairobi,Nairobi,Kenya
496,129,van Amerongen W.,60014594,Academisch Centrum Tandheelkunde Amsterdam,Amsterdam,Netherlands
497,130,Olasoji H.O.,60013763,University of Maiduguri,Maiduguri,Nigeria
498,130,Hassan A.,60089429,"State Specialist Hospital, Maiduguri",Maiduguri,Nigeria
499,130,Adeyemo W.L.,60199625,Lagos University Teaching Hospital,Lagos,Nigeria
500,131,Manyama M.,60071570,Catholic University of Health and Allied Sciences,Mwanza,Tanzania
501,131,Rolian C.,60002306,University of Calgary,Calgary,Canada
502,131,Gilyoma J.,60002306,University of Calgary,Calgary,Canada
503,131,Magori C.C.,60071571,Bugando Medical Centre,Mwanza,Tanzania
504,131,Mjema K.,60071570,Catholic University of Health and Allied Sciences,Mwanza,Tanzania
505,131,Mazyala E.,60071570,Catholic University of Health and Allied Sciences,Mwanza,Tanzania
506,131,Kimwaga E.,60071570,Catholic University of Health and Allied Sciences,Mwanza,Tanzania
507,131,Hallgrimsson B.,60071570,Catholic University of Health and Allied Sciences,Mwanza,Tanzania
508,132,Kamau M.W.,60048717,University of Nairobi,Nairobi,Kenya
509,132,Chindia M.L.,60048717,University of Nairobi,Nairobi,Kenya
510,132,Dimba E.A.O.,60048717,University of Nairobi,Nairobi,Kenya
511,132,Awange D.,60048717,University of Nairobi,Nairobi,Kenya
512,132,Gathece L.,60048717,University of Nairobi,Nairobi,Kenya
513,133,Jordan R.,60022113,Universität Witten/Herdecke,Witten,Germany
514,133,Lucaciu A.,60022113,Universität Witten/Herdecke,Witten,Germany
515,133,Fotouhi K.,60022113,Universität Witten/Herdecke,Witten,Germany
516,133,Markovic L.,60022113,Universität Witten/Herdecke,Witten,Germany
517,133,Gaengler P.,60022113,Universität Witten/Herdecke,Witten,Germany
518,133,Zimmer S.,60022113,Universität Witten/Herdecke,Witten,Germany
519,134,Ibiyemi O.,60006270,University of Ibadan,Ibadan,Nigeria
520,134,Bankole O.,60006270,University of Ibadan,Ibadan,Nigeria
521,134,Oke G.,60006270,University of Ibadan,Ibadan,Nigeria
522,135,Azodo C.,60017980,University of Benin,Benin,Nigeria
523,135,Odai C.,60017980,University of Benin,Benin,Nigeria
524,135,Osazuwa-Peters N.,60073778,"Washington University in St. Louis, George Warren Brown School of Social Work",St. Louis,United States
525,135,Obuekwe O.,60017980,University of Benin,Benin,Nigeria
526,136,Rwenyonyi C.M.,60071676,Makerere University,Kampala,Uganda
527,136,Muwazi L.M.,60071676,Makerere University,Kampala,Uganda
528,136,Buwembo W.,60071676,Makerere University,Kampala,Uganda
529,137,Agbor A.,60031569,University of the Western Cape,Bellville,South Africa
530,137,Naidoo S.,60031569,University of the Western Cape,Bellville,South Africa
531,138,Agbor M.A.,112025237,Nkwen Baptist Health Centre,N/A,Cameroon
532,138,Azodo C.C.,60017980,University of Benin,Benin,Nigeria
533,139,Randriamanantena T.,60072618,Centre Hospitalier Universitaire d'Antananarivo - Hôpital Joseph Ravoahangy Andrianavalona,Antananarivo,Madagascar
534,139,Rakotoarison R.,60072625,Centre Hospitalier de Soavinandriana,Antananarivo,Madagascar
535,139,Rakotoarimanana D.,60072618,Centre Hospitalier Universitaire d'Antananarivo - Hôpital Joseph Ravoahangy Andrianavalona,Antananarivo,Madagascar
536,139,Razafimbahoaka T.,60072618,Centre Hospitalier Universitaire d'Antananarivo - Hôpital Joseph Ravoahangy Andrianavalona,Antananarivo,Madagascar
537,139,Randriamanantenasoa H.,60072618,Centre Hospitalier Universitaire d'Antananarivo - Hôpital Joseph Ravoahangy Andrianavalona,Antananarivo,Madagascar
538,139,Razafindrabe J.,60072618,Centre Hospitalier Universitaire d'Antananarivo - Hôpital Joseph Ravoahangy Andrianavalona,Antananarivo,Madagascar
539,140,Rakotoarison R.A.,60120571,Université de Mahajanga,Majunga,Madagascar
540,140,Rakotoarivony A.E.,60120571,Université de Mahajanga,Majunga,Madagascar
541,140,Ralaiarimanana F.L.,60120571,Université de Mahajanga,Majunga,Madagascar
542,140,Andriambololo-Nivo R.,60120571,Université de Mahajanga,Majunga,Madagascar
543,140,Féki A.,60103368,Université de Strasbourg,Strasbourg,France
544,141,Meless D.,60071940,Centre Hospitalier Universitaire de Treichville,Abidjan,Cote d'Ivoire
545,141,Ba B.,60071940,Centre Hospitalier Universitaire de Treichville,Abidjan,Cote d'Ivoire
546,141,N'Diaye C.,60071940,Centre Hospitalier Universitaire de Treichville,Abidjan,Cote d'Ivoire
547,141,Nadri J.,60071940,Centre Hospitalier Universitaire de Treichville,Abidjan,Cote d'Ivoire
548,141,Dicko F.,60071940,Centre Hospitalier Universitaire de Treichville,Abidjan,Cote d'Ivoire
549,141,Sylla M.,60071940,Centre Hospitalier Universitaire de Treichville,Abidjan,Cote d'Ivoire
550,141,Ekouévi D.,60071940,Centre Hospitalier Universitaire de Treichville,Abidjan,Cote d'Ivoire
551,141,Dabis F.,60071940,Centre Hospitalier Universitaire de Treichville,Abidjan,Cote d'Ivoire
552,141,Shiboski C.,60071940,Centre Hospitalier Universitaire de Treichville,Abidjan,Cote d'Ivoire
553,141,Arrivé E.,60071940,Centre Hospitalier Universitaire de Treichville,Abidjan,Cote d'Ivoire
554,142,Ayo-Yusuf O.A.,60211858,Faculty of Health Sciences,Pretoria,South Africa
555,143,Ellapen T.J.,60020790,College of Health Sciences,Durban,South Africa
556,144,Ayo-Yusuf O.,60021902,University of Pretoria,Pretoria,South Africa
557,145,Singh P.K.,60017940,"University of KwaZulu-Natal, Faculty of Health Sciences",Congella,South Africa
558,146,Ayo-Yusuf O.A.,60211858,Faculty of Health Sciences,Pretoria,South Africa
559,147,Anyanechi C.,60021765,University of Calabar,Calabar,Nigeria
560,148,Abiola A.,60026284,Lagos State University Teaching Hospital,Lagos,Nigeria
561,149,Mwangosi I.E.A.T.,106291887,Institute of Allied Health Sciences,N/A,Tanzania
562,149,Majenge J.M.,112615596,Iringa Municipal Council,N/A,Tanzania
563,150,Adeyemi B.,60006270,University of Ibadan,Ibadan,Nigeria
564,151,Njunda A.L.,60070926,University of Buea,Buea,Cameroon
565,151,Nsagha D.S.,60070926,University of Buea,Buea,Cameroon
566,151,Assob J.C.N.,60070926,University of Buea,Buea,Cameroon
567,151,Kamga H.L.N.,60070926,University of Buea,Buea,Cameroon
568,151,Palle J.N.,60070926,University of Buea,Buea,Cameroon
569,151,Teyim P.,60070926,University of Buea,Buea,Cameroon
570,152,Jordan A.R.,60022113,Universität Witten/Herdecke,Witten,Germany
571,152,Pottbrock M.,60022113,Universität Witten/Herdecke,Witten,Germany
572,152,Gängler P.,60022113,Universität Witten/Herdecke,Witten,Germany
573,152,Zimmer S.,60022113,Universität Witten/Herdecke,Witten,Germany
574,153,Mbodj E.B.,60071540,Universite Cheikh Anta Diop,Dakar,Senegal
575,153,Diouf M.,60071540,Universite Cheikh Anta Diop,Dakar,Senegal
576,153,Faye D.,60071540,Universite Cheikh Anta Diop,Dakar,Senegal
577,153,Ndiaye A.,60071540,Universite Cheikh Anta Diop,Dakar,Senegal
578,153,Seck M.T.,60071540,Universite Cheikh Anta Diop,Dakar,Senegal
579,153,Ndiaye C.,60071540,Universite Cheikh Anta Diop,Dakar,Senegal
580,153,Diallo P.D.,60071540,Universite Cheikh Anta Diop,Dakar,Senegal
581,154,Watson G.,60000811,Eastman Institute for Oral Health,Rochester,United States
582,154,Lynch M.,60027165,University of Rochester,Rochester,United States
583,154,Myers G.,60027165,University of Rochester,Rochester,United States
584,154,Shamlaye C.,112453574,Republic of Seychelles Ministry of Health and Social Services,N/A,Seychelles
585,154,Thurston S.,60027165,University of Rochester,Rochester,United States
586,154,Zareba G.,60027165,University of Rochester,Rochester,United States
587,154,Clarkson T.,60027165,University of Rochester,Rochester,United States
588,154,Davidson P.,60027165,University of Rochester,Rochester,United States
