"Study_ID","ID","Author","Affiliation ID","Affiliation","City","Country","TI","DO","UR","PY","lat","long"
28,105,"Davis J.",60023691,"University of California, San Francisco","San Francisco","United States","Oral antimicrobial rinse to reduce mycobacterial culture contamination among tuberculosis suspects in uganda: A prospective study","10.1371/journal.pone.0038888","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84863729071&doi=10.1371%2fjournal.pone.0038888&partnerID=40&md5=c2425f7f9aeb8f37a9d262e2859e6bb1",2012,37.7627257,-122.458256818062
28,106,"Andama A.",60071676,"Makerere University","Kampala","Uganda","Oral antimicrobial rinse to reduce mycobacterial culture contamination among tuberculosis suspects in uganda: A prospective study","10.1371/journal.pone.0038888","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84863729071&doi=10.1371%2fjournal.pone.0038888&partnerID=40&md5=c2425f7f9aeb8f37a9d262e2859e6bb1",2012,0.335151,32.5682341763699
28,107,"Katagira W.",60023691,"University of California, San Francisco","San Francisco","United States","Oral antimicrobial rinse to reduce mycobacterial culture contamination among tuberculosis suspects in uganda: A prospective study","10.1371/journal.pone.0038888","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84863729071&doi=10.1371%2fjournal.pone.0038888&partnerID=40&md5=c2425f7f9aeb8f37a9d262e2859e6bb1",2012,37.7627257,-122.458256818062
28,108,"Everett C.",60071676,"Makerere University","Kampala","Uganda","Oral antimicrobial rinse to reduce mycobacterial culture contamination among tuberculosis suspects in uganda: A prospective study","10.1371/journal.pone.0038888","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84863729071&doi=10.1371%2fjournal.pone.0038888&partnerID=40&md5=c2425f7f9aeb8f37a9d262e2859e6bb1",2012,0.335151,32.5682341763699
28,109,"Walter N.",60071676,"Makerere University","Kampala","Uganda","Oral antimicrobial rinse to reduce mycobacterial culture contamination among tuberculosis suspects in uganda: A prospective study","10.1371/journal.pone.0038888","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84863729071&doi=10.1371%2fjournal.pone.0038888&partnerID=40&md5=c2425f7f9aeb8f37a9d262e2859e6bb1",2012,0.335151,32.5682341763699
28,110,"Byanyima P.",60071676,"Makerere University","Kampala","Uganda","Oral antimicrobial rinse to reduce mycobacterial culture contamination among tuberculosis suspects in uganda: A prospective study","10.1371/journal.pone.0038888","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84863729071&doi=10.1371%2fjournal.pone.0038888&partnerID=40&md5=c2425f7f9aeb8f37a9d262e2859e6bb1",2012,0.335151,32.5682341763699
28,111,"Kaswabuli S.",60071676,"Makerere University","Kampala","Uganda","Oral antimicrobial rinse to reduce mycobacterial culture contamination among tuberculosis suspects in uganda: A prospective study","10.1371/journal.pone.0038888","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84863729071&doi=10.1371%2fjournal.pone.0038888&partnerID=40&md5=c2425f7f9aeb8f37a9d262e2859e6bb1",2012,0.335151,32.5682341763699
28,112,"Worodria W.",60023691,"University of California, San Francisco","San Francisco","United States","Oral antimicrobial rinse to reduce mycobacterial culture contamination among tuberculosis suspects in uganda: A prospective study","10.1371/journal.pone.0038888","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84863729071&doi=10.1371%2fjournal.pone.0038888&partnerID=40&md5=c2425f7f9aeb8f37a9d262e2859e6bb1",2012,37.7627257,-122.458256818062
28,113,"Huang L.",60071676,"Makerere University","Kampala","Uganda","Oral antimicrobial rinse to reduce mycobacterial culture contamination among tuberculosis suspects in uganda: A prospective study","10.1371/journal.pone.0038888","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84863729071&doi=10.1371%2fjournal.pone.0038888&partnerID=40&md5=c2425f7f9aeb8f37a9d262e2859e6bb1",2012,0.335151,32.5682341763699
29,115,"Temple N.J.",60018510,"Athabasca University","Athabasca","Canada","Evidence to support a food-based dietary guideline on sugar consumption in South Africa","10.1186/1471-2458-12-502","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84863223755&doi=10.1186%2f1471-2458-12-502&partnerID=40&md5=5116c57d6018605a29c8509b917f9df0",2012,54.71413795,-113.314143454631
30,116,"Agbor M.",60017980,"University of Benin","Benin","Nigeria","The impact of dental auxiliaries in oral health delivery in Cameroon","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079209097&partnerID=40&md5=14ae4af77ceadb78e69a78d9e13f25af",2012,6.33441425,5.59982711348408
30,117,"Azodo C.",60017980,"University of Benin","Benin","Nigeria","The impact of dental auxiliaries in oral health delivery in Cameroon","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079209097&partnerID=40&md5=14ae4af77ceadb78e69a78d9e13f25af",2012,6.33441425,5.59982711348408
31,118,"Masiga M.A.",60070578,"University of Nairobi School of Dental Sciences","Nairobi","Kenya","Correlation of oral health home-care practices, snacking habits and dental caries experience among HIV-positive children in Nairobi, Kenya","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84965094597&partnerID=40&md5=60e5061bc30113e1f399c2d607e40504",2012,-1.2933513,36.8047829459629
31,119,"Machoki J.M.",60048717,"University of Nairobi","Nairobi","Kenya","Correlation of oral health home-care practices, snacking habits and dental caries experience among HIV-positive children in Nairobi, Kenya","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84965094597&partnerID=40&md5=60e5061bc30113e1f399c2d607e40504",2012,-1.27815965,36.8129899739363
33,124,"Ehizele A.",60017980,"University of Benin","Benin","Nigeria","Prevalence of tobacco use among dental patients and their knowledge of its health effects","10.4103/1119-3077.100619","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866393282&doi=10.4103%2f1119-3077.100619&partnerID=40&md5=1a803e9178b9bb89710c4d5827883e89",2012,6.33441425,5.59982711348408
33,125,"Azodo C.",60017980,"University of Benin","Benin","Nigeria","Prevalence of tobacco use among dental patients and their knowledge of its health effects","10.4103/1119-3077.100619","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866393282&doi=10.4103%2f1119-3077.100619&partnerID=40&md5=1a803e9178b9bb89710c4d5827883e89",2012,6.33441425,5.59982711348408
33,126,"Ojehanon P.",60017980,"University of Benin","Benin","Nigeria","Prevalence of tobacco use among dental patients and their knowledge of its health effects","10.4103/1119-3077.100619","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866393282&doi=10.4103%2f1119-3077.100619&partnerID=40&md5=1a803e9178b9bb89710c4d5827883e89",2012,6.33441425,5.59982711348408
33,127,"Akhionbare O.",60017980,"University of Benin","Benin","Nigeria","Prevalence of tobacco use among dental patients and their knowledge of its health effects","10.4103/1119-3077.100619","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866393282&doi=10.4103%2f1119-3077.100619&partnerID=40&md5=1a803e9178b9bb89710c4d5827883e89",2012,6.33441425,5.59982711348408
33,128,"Umoh A.",60017980,"University of Benin","Benin","Nigeria","Prevalence of tobacco use among dental patients and their knowledge of its health effects","10.4103/1119-3077.100619","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866393282&doi=10.4103%2f1119-3077.100619&partnerID=40&md5=1a803e9178b9bb89710c4d5827883e89",2012,6.33441425,5.59982711348408
33,129,"Adeghe H.",60017980,"University of Benin","Benin","Nigeria","Prevalence of tobacco use among dental patients and their knowledge of its health effects","10.4103/1119-3077.100619","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866393282&doi=10.4103%2f1119-3077.100619&partnerID=40&md5=1a803e9178b9bb89710c4d5827883e89",2012,6.33441425,5.59982711348408
35,135,"Bukar M.",60013763,"University of Maiduguri","Maiduguri","Nigeria","Oral health practices among pregnant women in North Eastern Nigeria","10.4103/1119-3077.100625","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866373214&doi=10.4103%2f1119-3077.100625&partnerID=40&md5=761d57c46bbfcb201318fd4bb649ddcb",2012,11.8251734,13.1826716
35,136,"Audu B.",60013763,"University of Maiduguri","Maiduguri","Nigeria","Oral health practices among pregnant women in North Eastern Nigeria","10.4103/1119-3077.100625","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866373214&doi=10.4103%2f1119-3077.100625&partnerID=40&md5=761d57c46bbfcb201318fd4bb649ddcb",2012,11.8251734,13.1826716
35,137,"Adesina O.",60013763,"University of Maiduguri","Maiduguri","Nigeria","Oral health practices among pregnant women in North Eastern Nigeria","10.4103/1119-3077.100625","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866373214&doi=10.4103%2f1119-3077.100625&partnerID=40&md5=761d57c46bbfcb201318fd4bb649ddcb",2012,11.8251734,13.1826716
36,139,"Maharaj B.",60010499,"University of KwaZulu-Natal","Durban","South Africa","Oral health of patients with severe rheumatic heart disease","10.5830/CVJA-2012-009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864403143&doi=10.5830%2fCVJA-2012-009&partnerID=40&md5=aaf1a19a1285e7f2c19d3a053822bb47",2012,-29.8674437,30.9807348900034
37,141,"Rakotoarison R.A.",60120571,"Université de Mahajanga","Majunga","Madagascar","Cleft lip and palate in Madagascar 1998-2007","10.1016/j.bjoms.2011.06.004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862225175&doi=10.1016%2fj.bjoms.2011.06.004&partnerID=40&md5=48a2e903e576e95ee9bcd40b8c93c4f1",2012,-15.72304405,46.3073175031303
37,142,"Rakotoarivony A.E.",60120571,"Université de Mahajanga","Majunga","Madagascar","Cleft lip and palate in Madagascar 1998-2007","10.1016/j.bjoms.2011.06.004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862225175&doi=10.1016%2fj.bjoms.2011.06.004&partnerID=40&md5=48a2e903e576e95ee9bcd40b8c93c4f1",2012,-15.72304405,46.3073175031303
37,143,"Rabesandratana N.",60120571,"Université de Mahajanga","Majunga","Madagascar","Cleft lip and palate in Madagascar 1998-2007","10.1016/j.bjoms.2011.06.004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862225175&doi=10.1016%2fj.bjoms.2011.06.004&partnerID=40&md5=48a2e903e576e95ee9bcd40b8c93c4f1",2012,-15.72304405,46.3073175031303
37,144,"Razafindrabe J.B.",60072617,"Université d'Antananarivo","Antananarivo","Madagascar","Cleft lip and palate in Madagascar 1998-2007","10.1016/j.bjoms.2011.06.004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862225175&doi=10.1016%2fj.bjoms.2011.06.004&partnerID=40&md5=48a2e903e576e95ee9bcd40b8c93c4f1",2012,-18.9325597,47.5251435
37,145,"Andriambololona R.",60072617,"Université d'Antananarivo","Antananarivo","Madagascar","Cleft lip and palate in Madagascar 1998-2007","10.1016/j.bjoms.2011.06.004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862225175&doi=10.1016%2fj.bjoms.2011.06.004&partnerID=40&md5=48a2e903e576e95ee9bcd40b8c93c4f1",2012,-18.9325597,47.5251435
37,146,"Andriambololo-Nivo R.",60120571,"Université de Mahajanga","Majunga","Madagascar","Cleft lip and palate in Madagascar 1998-2007","10.1016/j.bjoms.2011.06.004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862225175&doi=10.1016%2fj.bjoms.2011.06.004&partnerID=40&md5=48a2e903e576e95ee9bcd40b8c93c4f1",2012,-15.72304405,46.3073175031303
37,147,"Feki A.",60103368,"Université de Strasbourg","Strasbourg","France","Cleft lip and palate in Madagascar 1998-2007","10.1016/j.bjoms.2011.06.004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862225175&doi=10.1016%2fj.bjoms.2011.06.004&partnerID=40&md5=48a2e903e576e95ee9bcd40b8c93c4f1",2012,48.5902533,7.7653008
38,148,"Kebede B.",60071196,"Jimma University","Jimma","Ethiopia","Oral health status of patients with mental disorders in Southwest Ethiopia","10.1371/journal.pone.0039142","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862492670&doi=10.1371%2fjournal.pone.0039142&partnerID=40&md5=6560dfc304558e33326fab9511a21d7c",2012,7.6792877,36.8533247504354
38,149,"Kemal T.",60071196,"Jimma University","Jimma","Ethiopia","Oral health status of patients with mental disorders in Southwest Ethiopia","10.1371/journal.pone.0039142","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862492670&doi=10.1371%2fjournal.pone.0039142&partnerID=40&md5=6560dfc304558e33326fab9511a21d7c",2012,7.6792877,36.8533247504354
38,150,"Abera S.",60071196,"Jimma University","Jimma","Ethiopia","Oral health status of patients with mental disorders in Southwest Ethiopia","10.1371/journal.pone.0039142","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862492670&doi=10.1371%2fjournal.pone.0039142&partnerID=40&md5=6560dfc304558e33326fab9511a21d7c",2012,7.6792877,36.8533247504354
40,158,"Okeigbemen S.A.",60017980,"University of Benin","Benin","Nigeria","A preliminary assessment of the periodontal status of elderly pensioners in Benin City, Nigeria","10.1111/j.1741-2358.2011.00466.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861615035&doi=10.1111%2fj.1741-2358.2011.00466.x&partnerID=40&md5=000254da1b9da1b2bbc4247abcd12869",2012,6.33441425,5.59982711348408
40,159,"Jeboda S.O.",60006448,"University of Lagos","Lagos","Nigeria","A preliminary assessment of the periodontal status of elderly pensioners in Benin City, Nigeria","10.1111/j.1741-2358.2011.00466.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861615035&doi=10.1111%2fj.1741-2358.2011.00466.x&partnerID=40&md5=000254da1b9da1b2bbc4247abcd12869",2012,6.5119319,3.39367856275101
40,160,"Umweni A.A.",60017980,"University of Benin","Benin","Nigeria","A preliminary assessment of the periodontal status of elderly pensioners in Benin City, Nigeria","10.1111/j.1741-2358.2011.00466.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861615035&doi=10.1111%2fj.1741-2358.2011.00466.x&partnerID=40&md5=000254da1b9da1b2bbc4247abcd12869",2012,6.33441425,5.59982711348408
41,161,"Aikins E.A.",60029544,"University of Port Harcourt","Port Harcourt","Nigeria","Self-perception of malocclusion among Nigerian adolescents using the aesthetic component of the IOTN","10.2174/1874210601206010061","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860683963&doi=10.2174%2f1874210601206010061&partnerID=40&md5=a7d854aeca2033ee5ce93100cb72aba1",2012,4.9107657,6.91019230315209
41,163,"Onyeaso C.O.",60029544,"University of Port Harcourt","Port Harcourt","Nigeria","Self-perception of malocclusion among Nigerian adolescents using the aesthetic component of the IOTN","10.2174/1874210601206010061","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860683963&doi=10.2174%2f1874210601206010061&partnerID=40&md5=a7d854aeca2033ee5ce93100cb72aba1",2012,4.9107657,6.91019230315209
42,167,"Cissé D.",60071540,"Universite Cheikh Anta Diop","Dakar","Senegal","Lifestyles and oral health in Fulani populations of Ferlo in Senegal","10.1684/mst.2012.0053","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84869014778&doi=10.1684%2fmst.2012.0053&partnerID=40&md5=51e28688d28ca9e81fcc7b8031bbf160",2012,14.68724935,-17.464446447273
42,168,"Tal-Dia A.",60071540,"Universite Cheikh Anta Diop","Dakar","Senegal","Lifestyles and oral health in Fulani populations of Ferlo in Senegal","10.1684/mst.2012.0053","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84869014778&doi=10.1684%2fmst.2012.0053&partnerID=40&md5=51e28688d28ca9e81fcc7b8031bbf160",2012,14.68724935,-17.464446447273
42,169,"Bonfil J.J.",60102127,"Aix Marseille Université","Marseille","France","Lifestyles and oral health in Fulani populations of Ferlo in Senegal","10.1684/mst.2012.0053","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84869014778&doi=10.1684%2fmst.2012.0053&partnerID=40&md5=51e28688d28ca9e81fcc7b8031bbf160",2012,43.2935235,5.35782103438557
43,170,"Okoje V.N.",60006270,"University of Ibadan","Ibadan","Nigeria","Tooth loss: Are the patients prepared?","10.4103/1119-3077.97305","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84863188403&doi=10.4103%2f1119-3077.97305&partnerID=40&md5=766fb120fdd3cda00b7024c88b06105e",2012,7.4470781,3.89349759828948
43,171,"Dosumu O.O.",60006270,"University of Ibadan","Ibadan","Nigeria","Tooth loss: Are the patients prepared?","10.4103/1119-3077.97305","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84863188403&doi=10.4103%2f1119-3077.97305&partnerID=40&md5=766fb120fdd3cda00b7024c88b06105e",2012,7.4470781,3.89349759828948
43,172,"Alonge T.O.",60006270,"University of Ibadan","Ibadan","Nigeria","Tooth loss: Are the patients prepared?","10.4103/1119-3077.97305","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84863188403&doi=10.4103%2f1119-3077.97305&partnerID=40&md5=766fb120fdd3cda00b7024c88b06105e",2012,7.4470781,3.89349759828948
43,173,"Onyeaso C.",60006270,"University of Ibadan","Ibadan","Nigeria","Tooth loss: Are the patients prepared?","10.4103/1119-3077.97305","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84863188403&doi=10.4103%2f1119-3077.97305&partnerID=40&md5=766fb120fdd3cda00b7024c88b06105e",2012,7.4470781,3.89349759828948
44,174,"Diouf M.",60071540,"Universite Cheikh Anta Diop","Dakar","Senegal","Pregnant women living in areas of endemic fluorosis in Senegal and low birthweight newborns: Case-control study","10.1016/j.respe.2011.09.009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84859107609&doi=10.1016%2fj.respe.2011.09.009&partnerID=40&md5=a320d08a1e4d21be42f278823b8bafd9",2012,14.68724935,-17.464446447273
